"Record Length",50000,"Points",-9.10800012e-007,-0.007890625
"Sample Interval",2.00000003e-010,s,-9.10600012e-007,-0.007882813
"Trigger Point",4554,"Samples",-9.10400012e-007,-0.007804688
"Trigger Time",           0,s,-9.10200012e-007,-0.007734375
"",,,-9.10000012e-007,-0.007679688
"Horizontial Offset",-9.10800012e-007,s,-9.09800012e-007,    -0.00775
,,,-9.09600012e-007,-0.007835938
,,,-9.09400012e-007,-0.007914063
,,,-9.09200012e-007,-0.007953125
,,,-9.09000012e-007,-0.007828125
,,,-9.08800012e-007,-0.007765625
,,,-9.08600012e-007,-0.007734375
,,,-9.08400012e-007,-0.007703125
,,,-9.08200012e-007,-0.007726563
,,,-9.08000012e-007,-0.007742188
,,,-9.07800012e-007,-0.007742188
,,,-9.07600012e-007,-0.007703125
,,,-9.07400012e-007, -0.00771875
,,,-9.07200012e-007,   -0.007625
,,,-9.07000012e-007,-0.007546875
,,,-9.06800012e-007, -0.00753125
,,,-9.06600012e-007,-0.007546875
,,,-9.06400012e-007,-0.007601563
,,,-9.06200012e-007,-0.007554688
,,,-9.06000012e-007,-0.007570313
,,,-9.05800012e-007,  -0.0075625
,,,-9.05600012e-007,     -0.0075
,,,-9.05400012e-007,-0.007445313
,,,-9.05200012e-007,  -0.0074375
,,,-9.05000012e-007,-0.007460938
,,,-9.04800012e-007,-0.007570313
,,,-9.04600012e-007,-0.007570313
,,,-9.04400012e-007,  -0.0075625
,,,-9.04200012e-007,-0.007476563
,,,-9.04000012e-007, -0.00740625
,,,-9.03800012e-007, -0.00734375
,,,-9.03600012e-007,-0.007367188
,,,-9.03400012e-007, -0.00740625
,,,-9.03200012e-007,-0.007398438
,,,-9.03000012e-007,   -0.007375
,,,-9.02800012e-007, -0.00740625
,,,-9.02600012e-007,-0.007414063
,,,-9.02400012e-007, -0.00740625
,,,-9.02200012e-007, -0.00728125
,,,-9.02000012e-007,    -0.00725
,,,-9.01800012e-007,-0.007351563
,,,-9.01600012e-007,-0.007421875
,,,-9.01400012e-007,-0.007398438
,,,-9.01200012e-007,-0.007242188
,,,-9.01000012e-007,-0.007148438
,,,-9.00800012e-007,-0.007226563
,,,-9.00600012e-007,-0.007171875
,,,-9.00400012e-007,-0.007179688
,,,-9.00200012e-007,-0.007203125
,,,-9.00000012e-007, -0.00728125
,,,-8.99800012e-007,-0.007226563
,,,-8.99600012e-007,-0.007132813
,,,-8.99400012e-007,-0.007070313
,,,-8.99200012e-007,-0.007109375
,,,-8.99000012e-007,-0.007179688
,,,-8.98800012e-007,   -0.007125
,,,-8.98600012e-007,-0.007117188
,,,-8.98400012e-007,-0.007046875
,,,-8.98200012e-007,-0.007070313
,,,-8.98000012e-007,-0.007101563
,,,-8.97800012e-007,-0.007085938
,,,-8.97600012e-007,-0.007117188
,,,-8.97400012e-007,-0.007085938
,,,-8.97200012e-007,      -0.007
,,,-8.97000012e-007,-0.006945313
,,,-8.96800012e-007,-0.006921875
,,,-8.96600012e-007,   -0.006875
,,,-8.96400012e-007,-0.006898438
,,,-8.96200012e-007,-0.006945313
,,,-8.96000012e-007,-0.006953125
,,,-8.95800012e-007, -0.00690625
,,,-8.95600012e-007,-0.006734375
,,,-8.95400012e-007,-0.006664063
,,,-8.95200012e-007,-0.006742188
,,,-8.95000012e-007,-0.006851563
,,,-8.94800012e-007, -0.00690625
,,,-8.94600012e-007,-0.006820313
,,,-8.94400012e-007,-0.006757813
,,,-8.94200012e-007,-0.006679688
,,,-8.94000012e-007,-0.006710938
,,,-8.93800012e-007,-0.006765625
,,,-8.93600012e-007,  -0.0066875
,,,-8.93400012e-007,   -0.006625
,,,-8.93200012e-007, -0.00653125
,,,-8.93000012e-007,-0.006453125
,,,-8.92800012e-007,-0.006507813
,,,-8.92600012e-007,   -0.006625
,,,-8.92400012e-007,-0.006679688
,,,-8.92200012e-007,-0.006640625
,,,-8.92000012e-007, -0.00653125
,,,-8.91800012e-007,-0.006476563
,,,-8.91600012e-007,-0.006460938
,,,-8.91400012e-007,-0.006585938
,,,-8.91200012e-007, -0.00671875
,,,-8.91000012e-007,    -0.00675
,,,-8.90800012e-007,-0.006679688
,,,-8.90600012e-007, -0.00659375
,,,-8.90400012e-007,-0.006492188
,,,-8.90200012e-007,-0.006390625
,,,-8.90000012e-007,-0.006273438
,,,-8.89800012e-007,-0.006273438
,,,-8.89600012e-007,-0.006335938
,,,-8.89400012e-007,-0.006398438
,,,-8.89200012e-007,-0.006476563
,,,-8.89000012e-007,-0.006492188
,,,-8.88800012e-007,-0.006476563
,,,-8.88600012e-007,-0.006429688
,,,-8.88400012e-007,-0.006382813
,,,-8.88200012e-007,-0.006382813
,,,-8.88000012e-007,-0.006367188
,,,-8.87800012e-007, -0.00634375
,,,-8.87600012e-007,-0.006289063
,,,-8.87400012e-007,-0.006195313
,,,-8.87200012e-007,-0.006171875
,,,-8.87000012e-007, -0.00621875
,,,-8.86800012e-007,-0.006226563
,,,-8.86600012e-007, -0.00615625
,,,-8.86400012e-007,  -0.0060625
,,,-8.86200012e-007,-0.006101563
,,,-8.86000012e-007,-0.006257813
,,,-8.85800012e-007,-0.006304688
,,,-8.85600012e-007, -0.00628125
,,,-8.85400012e-007,-0.006195313
