"Record Length",50000,"Points",-7.2031998e-005,-0.003250007
"Sample Interval",7.99999977e-009,s,-7.2023998e-005,  0.01278124
"Trigger Point",9004,"Samples",-7.2015998e-005,  0.02759374
"Trigger Time",           0,s,-7.2007998e-005,  0.03368749
"",,,-7.1999998e-005,  0.03396874
"Horizontial Offset",-7.2031998e-005,s,-7.1991998e-005,  0.02309374
,,,-7.1983998e-005, 0.009374992
,,,-7.1975998e-005,0.0007187425
,,,-7.1967998e-005,-0.003031257
,,,-7.1959998e-005,0.0008124925
,,,-7.1951998e-005,  0.01387499
,,,-7.1943998e-005,  0.02665624
,,,-7.1935998e-005,  0.03843749
,,,-7.1927998e-005,  0.04456249
,,,-7.1919998e-005,  0.04071874
,,,-7.1911998e-005,  0.03190624
,,,-7.1903998e-005,  0.01799999
,,,-7.1895998e-005, 0.004843743
,,,-7.1887998e-005,-0.005718757
,,,-7.1879998e-005,-0.006468757
,,,-7.1871998e-005,-0.002156257
,,,-7.1863998e-005, 0.008624992
,,,-7.1855998e-005,  0.02068749
,,,-7.1847998e-005,  0.03043749
,,,-7.1839998e-005,  0.03121874
,,,-7.1831998e-005,  0.02846874
,,,-7.1823998e-005,  0.01578124
,,,-7.1815998e-005, 0.001062493
,,,-7.1807998e-005,-0.008093757
,,,-7.1799998e-005, -0.01215626
,,,-7.1791998e-005,-0.005093757
,,,-7.1783998e-005,  0.01112499
,,,-7.1775998e-005,  0.02849999
,,,-7.1767998e-005,  0.04178124
,,,-7.1759998e-005,  0.04540624
,,,-7.1751998e-005,  0.03612499
,,,-7.1743998e-005,  0.01534374
,,,-7.1735998e-005,-0.006500007
,,,-7.1727998e-005, -0.02453126
,,,-7.1719998e-005, -0.03112501
,,,-7.1711998e-005, -0.02146876
,,,-7.1703998e-005,-0.002031257
,,,-7.1695998e-005,  0.01956249
,,,-7.1687998e-005,  0.03574999
,,,-7.1679998e-005,  0.04015624
,,,-7.1671998e-005,  0.02903124
,,,-7.1663998e-005,  0.01012499
,,,-7.1655998e-005,-0.009750007
,,,-7.1647998e-005, -0.02284376
,,,-7.1639998e-005, -0.02412501
,,,-7.1631998e-005,-0.009500007
,,,-7.1623998e-005,  0.01115624
,,,-7.1615998e-005,  0.03228124
,,,-7.1607998e-005,  0.04565624
,,,-7.1599998e-005,  0.04765624
,,,-7.1591998e-005,  0.03568749
,,,-7.1583998e-005,  0.01624999
,,,-7.1575998e-005,-0.002156257
,,,-7.1567998e-005, -0.01650001
,,,-7.1559998e-005, -0.01875001
,,,-7.1551998e-005,-0.007187507
,,,-7.1543998e-005, 0.007062492
,,,-7.1535998e-005,  0.02490624
,,,-7.1527998e-005,  0.03449999
,,,-7.1519998e-005,  0.03287499
,,,-7.1511998e-005,  0.02165624
,,,-7.1503998e-005, 0.001999993
,,,-7.1495998e-005, -0.01637501
,,,-7.1487998e-005, -0.02640626
,,,-7.1479998e-005, -0.02584376
,,,-7.1471998e-005, -0.01190626
,,,-7.1463998e-005, 0.009187492
,,,-7.1455998e-005,  0.02856249
,,,-7.1447998e-005,  0.04062499
,,,-7.1439998e-005,  0.04018749
,,,-7.1431998e-005,  0.02799999
,,,-7.1423998e-005, 0.009343742
,,,-7.1415998e-005,-0.008937507
,,,-7.1407998e-005, -0.01843751
,,,-7.1399998e-005, -0.01756251
,,,-7.1391998e-005,-0.005343757
,,,-7.1383998e-005,  0.01171874
,,,-7.1375998e-005,  0.02706249
,,,-7.1367998e-005,  0.03443749
,,,-7.1359998e-005,  0.03446874
,,,-7.1351998e-005,  0.02334374
,,,-7.1343998e-005,  0.01074999
,,,-7.1335998e-005,0.0001874925
,,,-7.1327998e-005,-0.004156257
,,,-7.1319998e-005,-0.0004062574
,,,-7.1311998e-005,  0.01203124
,,,-7.1303998e-005,  0.02556249
,,,-7.1295998e-005,  0.03696874
,,,-7.1287998e-005,  0.04406249
,,,-7.1279998e-005,  0.04318749
,,,-7.1271998e-005,  0.03240624
,,,-7.1263998e-005,  0.01990624
,,,-7.1255998e-005, 0.006156243
,,,-7.1247998e-005,-0.004625007
,,,-7.1239998e-005,-0.007656257
,,,-7.1231998e-005,-0.003500007
,,,-7.1223998e-005, 0.006781242
,,,-7.1215998e-005,  0.01884374
,,,-7.1207998e-005,  0.02899999
,,,-7.1199998e-005,  0.03171874
,,,-7.1191998e-005,  0.02859374
,,,-7.1183998e-005,  0.01715624
,,,-7.1175998e-005, 0.002718743
,,,-7.1167998e-005,-0.008343757
,,,-7.1159998e-005, -0.01315626
,,,-7.1151998e-005,-0.007093757
,,,-7.1143998e-005, 0.009062492
,,,-7.1135998e-005,  0.02574999
,,,-7.1127998e-005,  0.04081249
,,,-7.1119998e-005,  0.04493749
,,,-7.1111998e-005,  0.03687499
,,,-7.1103998e-005,  0.01628124
,,,-7.1095998e-005,-0.006031257
,,,-7.1087998e-005, -0.02375001
,,,-7.1079998e-005, -0.03140626
,,,-7.1071998e-005, -0.02300001
,,,-7.1063998e-005,-0.003625007
,,,-7.1055998e-005,  0.01856249
,,,-7.1047998e-005,  0.03565624
,,,-7.1039998e-005,  0.04084374
,,,-7.1031998e-005,  0.03140624
,,,-7.1023998e-005,  0.01268749
,,,-7.1015998e-005,-0.007031257
,,,-7.1007998e-005, -0.02240626
,,,-7.0999998e-005, -0.02365626
,,,-7.0991998e-005, -0.01100001
,,,-7.0983998e-005, 0.009343742
,,,-7.0975998e-005,  0.03015624
,,,-7.0967998e-005,  0.04518749
,,,-7.0959998e-005,  0.04731249
,,,-7.0951998e-005,  0.03821874
,,,-7.0943998e-005,  0.01815624
,,,-7.0935998e-005,-0.0009062574
,,,-7.0927998e-005, -0.01506251
,,,-7.0919998e-005, -0.01896876
,,,-7.0911998e-005,-0.009781257
,,,-7.0903998e-005, 0.006062493
,,,-7.0895998e-005,  0.02159374
,,,-7.0887998e-005,  0.03246874
,,,-7.0879998e-005,  0.03306249
,,,-7.0871998e-005,  0.02131249
,,,-7.0863998e-005, 0.002999993
,,,-7.0855998e-005, -0.01437501
