1	0.999998097534	2.61777833807e-11	1.90138383382e-07	9.51292854592e-07	5.70749534972e-07	1.90258570918e-07	5.73379095693e-13
2	0.997409816657	5.19948892946e-05	0.000125958562198	0.00136901330869	0.000769413095917	0.000273802661737	8.25154534838e-10
3	0.994933450299	0.000198993584359	0.000146018985795	0.00273362725988	0.00144118277157	0.000546725451977	1.64765741556e-09
4	0.992480275955	0.000428988023848	0.000148958824845	0.00409486819534	0.00202793289336	0.000818973639068	2.46812725597e-09
5	0.990035910919	0.000731458838707	0.000149126433078	0.00545275520097	0.00254019428188	0.00109055104019	3.28657555986e-09
6	0.987598013203	0.00109718928889	0.000148845787483	0.00680729828139	0.00298718967994	0.00136145965628	4.10300835737e-09
7	0.98516619107	0.00151810377242	0.000148493296858	0.0081585059533	0.00337699979957	0.00163170119066	4.91743078184e-09
8	0.982740368689	0.00198712657171	0.00014812992564	0.00950638647545	0.00371670531356	0.00190127729509	5.72984781111e-09
9	0.980320521427	0.00249805811975	0.000147765546275	0.0108509480479	0.00401251070896	0.00217018960957	6.54026438763e-09
10	0.977906632976	0.00304546658355	0.00014740175593	0.0121921988441	0.00426985272291	0.00243843976882	7.34868543793e-09
11	0.975498688403	0.00362459286405	0.000147038811442	0.0135301470167	0.00449349534596	0.00270602940334	8.1551158758e-09
12	0.973096673032	0.00423126735137	0.000146676752564	0.0148648006978	0.00468761306732	0.00297296013956	8.95956060285e-09
13	0.970700572255	0.0048618369807	0.000146315583891	0.0161961679997	0.00485586381911	0.00323923359994	9.76202450857e-09
14	0.968310371507	0.00551310131423	0.000145955304328	0.0175242570145	0.00500145289447	0.0035048514029	1.05625124704e-08
15	0.965926056261	0.00618225653213	0.000145595911863	0.0188490758145	0.00512718895659	0.00376981516291	1.13610293539e-08
16	0.963547612024	0.00686684635416	0.000145237404342	0.0201706324522	0.00523553311716	0.00403412649044	1.21575800125e-08
17	0.96117502434	0.00756471903405	0.000144879779589	0.0214889349601	0.005328641942	0.00429778699201	1.29521692877e-08
18	0.958808278788	0.0082739896754	0.000144523035432	0.0228039913509	0.00540840513515	0.00456079827018	1.3744802009e-08
19	0.956447360983	0.00899300721059	0.000144167169702	0.0241158096178	0.00547647856011	0.00482316192356	1.45354829944e-08
20	0.954092256574	0.00972032546561	0.000143812180237	0.0254243977342	0.00553431317488	0.00508487954683	1.53242170494e-08
21	0.951742951247	0.0104546778054	0.000143458064879	0.0267297636537	0.00558318038682	0.00534595273074	1.61110089683e-08
22	0.949399430724	0.0111949549163	0.000143104821475	0.0280319153105	0.00562419426998	0.00560638306211	1.68958635332e-08
23	0.947061680758	0.0119401853383	0.000142752447879	0.0293308606194	0.00565833103337	0.00586617212388	1.76787855145e-08
24	0.944729687143	0.012689518405	0.000142400941949	0.0306266074753	0.00568644608023	0.00612532149507	1.8459779671e-08
25	0.942403435702	0.0134422092961	0.000142050301548	0.0319191637541	0.00570928895638	0.00638383275082	1.92388507496e-08
26	0.940082912298	0.0141976059383	0.000141700524545	0.033208537312	0.00572751644894	0.0066417074624	2.00160034855e-08
27	0.937768102825	0.0149551375274	0.000141351608814	0.0344947359859	0.00574170406415	0.00689894719719	2.07912426024e-08
28	0.935458993215	0.0157143044711	0.000141003552235	0.0357777675936	0.00575235608505	0.00715555351873	2.15645728124e-08
29	0.933155569431	0.0164746695756	0.000140656352691	0.0370576399335	0.00575991438451	0.00741152798669	2.23359988157e-08
30	0.930857817474	0.017235850323	0.000140310008072	0.0383343607847	0.00576476614786	0.00766687215694	2.31055253013e-08
31	0.928565723377	0.0179975121046	0.000139964516274	0.0396079379073	0.00576725063983	0.00792158758146	2.38731569463e-08
32	0.92627927321	0.0187593622911	0.000139619875196	0.0408783790423	0.00576766513426	0.00817567580846	2.46388984166e-08
33	0.923998453074	0.0195211450369	0.000139276082744	0.0421456919116	0.00576627011	0.00842913838231	2.54027543663e-08
34	0.921723249106	0.0202826367269	0.000138933136828	0.0434098842179	0.00576329380388	0.00868197684359	2.61647294383e-08
35	0.919453647478	0.0210436419868	0.000138591035363	0.0446709636453	0.00575893620036	0.00893419272907	2.69248282641e-08
36	0.917189634395	0.0218039901878	0.000138249776271	0.0459289378588	0.00575337252746	0.00918578757175	2.76830554634e-08
37	0.914931196095	0.0225635323825	0.000137909357476	0.0471838145043	0.00574675632009	0.00943676290086	2.8439415645e-08
38	0.912678318852	0.0233221386212	0.000137569776911	0.0484356012093	0.00573922210436	0.00968712024185	2.9193913406e-08
39	0.910430988973	0.0240796955995	0.00013723103251	0.0496843055821	0.00573088774977	0.00993686111643	2.99465533325e-08
40	0.908189192798	0.0248361045974	0.000136893122215	0.0509299352127	0.00572185653024	0.0101859870425	3.0697339999e-08
41	0.9059529167	0.025591279673	0.000136556043973	0.052172497672	0.00571221893024	0.0104344995344	3.14462779688e-08
42	0.903722147088	0.0263451460802	0.000136219795733	0.0534120005126	0.0057020542273	0.0106824001025	3.21933717942e-08
43	0.901496870403	0.0270976388821	0.000135884375453	0.0546484512681	0.00569143187881	0.0109296902536	3.29386260161e-08
44	0.89927707312	0.0278487017352	0.000135549781094	0.055881857454	0.00568041273719	0.0111763714908	3.36820451641e-08
45	0.897062741745	0.0285982858256	0.000135216010622	0.0571122265671	0.00566905011462	0.0114224453134	3.44236337569e-08
46	0.894853862821	0.0293463489351	0.000134883062009	0.0583395660855	0.00565739071616	0.0116679132171	3.5163396302e-08
47	0.892650422921	0.0300928546243	0.00013455093323	0.0595638834693	0.00564547545728	0.0119127766939	3.59013372956e-08
