         38.000    0.9104324747E+00    0.2407918508E-01    0.1372312561E-03    0.4968348006E-01    0.5730902956E-02    0.9936696013E-02    0.2994605584E-07
         39.000    0.9081906729E+00    0.2483559647E-01    0.1368933449E-03    0.5092911279E-01    0.5721871206E-02    0.1018582256E-01    0.3069684438E-07
         40.000    0.9059543913E+00    0.2559077389E-01    0.1365562659E-03    0.5217167834E-01    0.5712233109E-02    0.1043433567E-01    0.3144578421E-07
         41.000    0.9037236161E+00    0.2634464261E-01    0.1362200168E-03    0.5341118426E-01    0.5702067942E-02    0.1068223685E-01    0.3219287990E-07
         42.000    0.9014983339E+00    0.2709713769E-01    0.1358845957E-03    0.5464763808E-01    0.5691445162E-02    0.1092952762E-01    0.3293813597E-07
         43.000    0.8992785311E+00    0.2784820277E-01    0.1355500005E-03    0.5588104732E-01    0.5680425619E-02    0.1117620946E-01    0.3368155696E-07
         44.000    0.8970641943E+00    0.2859778906E-01    0.1352162292E-03    0.5711141948E-01    0.5669062625E-02    0.1142228390E-01    0.3442314739E-07
         45.000    0.8948553099E+00    0.2934585434E-01    0.1348832798E-03    0.5833876204E-01    0.5657402882E-02    0.1166775241E-01    0.3516291177E-07
         46.000    0.8926518645E+00    0.3009236216E-01    0.1345511502E-03    0.5956308245E-01    0.5645487305E-02    0.1191261649E-01    0.3590085459E-07
         47.000    0.8904538448E+00    0.3083728116E-01    0.1342198384E-03    0.6078438815E-01    0.5633351734E-02    0.1215687763E-01    0.3663698034E-07
         48.000    0.8882612374E+00    0.3158058438E-01    0.1338893424E-03    0.6200268658E-01    0.5621027564E-02    0.1240053732E-01    0.3737129349E-07
         49.000    0.8860740290E+00    0.3232224878E-01    0.1335596602E-03    0.6321798513E-01    0.5608542297E-02    0.1264359703E-01    0.3810379850E-07
         50.000    0.8838922062E+00    0.3306225470E-01    0.1332307898E-03    0.6443029120E-01    0.5595920017E-02    0.1288605824E-01    0.3883449983E-07
         51.000    0.8817157558E+00    0.3380058546E-01    0.1329027292E-03    0.6563961214E-01    0.5583181822E-02    0.1312792243E-01    0.3956340193E-07
         52.000    0.8795446647E+00    0.3453722700E-01    0.1325754764E-03    0.6684595532E-01    0.5570346187E-02    0.1336919106E-01    0.4029050921E-07
         53.000    0.8773789195E+00    0.3527216754E-01    0.1322490295E-03    0.6804932806E-01    0.5557429290E-02    0.1360986561E-01    0.4101582610E-07
         54.000    0.8752185071E+00    0.3600539731E-01    0.1319233863E-03    0.6924973767E-01    0.5544445298E-02    0.1384994753E-01    0.4173935700E-07
         55.000    0.8730634144E+00    0.3673690826E-01    0.1315985450E-03    0.7044719146E-01    0.5531406616E-02    0.1408943829E-01    0.4246110633E-07
         56.000    0.8709136282E+00    0.3746669392E-01    0.1312745036E-03    0.7164169670E-01    0.5518324101E-02    0.1432833934E-01    0.4318107845E-07
         57.000    0.8687691357E+00    0.3819474914E-01    0.1309512600E-03    0.7283326066E-01    0.5505207258E-02    0.1456665213E-01    0.4389927775E-07
         58.000    0.8666299236E+00    0.3892106993E-01    0.1306288124E-03    0.7402189057E-01    0.5492064407E-02    0.1480437811E-01    0.4461570860E-07
         59.000    0.8644959789E+00    0.3964565337E-01    0.1303071588E-03    0.7520759365E-01    0.5478902825E-02    0.1504151873E-01    0.4533037534E-07
         60.000    0.8623672888E+00    0.4036849739E-01    0.1299862972E-03    0.7639037713E-01    0.5465728882E-02    0.1527807543E-01    0.4604328232E-07
         61.000    0.8602438403E+00    0.4108960076E-01    0.1296662257E-03    0.7757024817E-01    0.5452548149E-02    0.1551404963E-01    0.4675443388E-07
         62.000    0.8581256204E+00    0.4180896289E-01    0.1293469423E-03    0.7874721397E-01    0.5439365495E-02    0.1574944279E-01    0.4746383434E-07
         63.000    0.8560126164E+00    0.4252658382E-01    0.1290284451E-03    0.7992128167E-01    0.5426185180E-02    0.1598425633E-01    0.4817148801E-07
         64.000    0.8539048153E+00    0.4324246411E-01    0.1287107321E-03    0.8109245840E-01    0.5413010926E-02    0.1621849168E-01    0.4887739918E-07
         65.000    0.8518022043E+00    0.4395660479E-01    0.1283938015E-03    0.8226075129E-01    0.5399845983E-02    0.1645215026E-01    0.4958157216E-07
         66.000    0.8497047707E+00    0.4466900727E-01    0.1280776512E-03    0.8342616743E-01    0.5386693190E-02    0.1668523349E-01    0.5028401122E-07
         67.000    0.8476125017E+00    0.4537967332E-01    0.1277622795E-03    0.8458871391E-01    0.5373555026E-02    0.1691774278E-01    0.5098472062E-07
         68.000    0.8455253846E+00    0.4608860503E-01    0.1274476843E-03    0.8574839780E-01    0.5360433652E-02    0.1714967956E-01    0.5168370464E-07
         69.000    0.8434434067E+00    0.4679580474E-01    0.1271338637E-03    0.8690522615E-01    0.5347330952E-02    0.1738104523E-01    0.5238096752E-07
         70.000    0.8413665554E+00    0.4750127502E-01    0.1268208158E-03    0.8805920598E-01    0.5334248568E-02    0.1761184120E-01    0.5307651349E-07
         71.000    0.8392948179E+00    0.4820501866E-01    0.1265085388E-03    0.8921034430E-01    0.5321187927E-02    0.1784206886E-01    0.5377034678E-07
         72.000    0.8372281819E+00    0.4890703861E-01    0.1261970308E-03    0.9035864813E-01    0.5308150272E-02    0.1807172963E-01    0.5446247162E-07
         73.000    0.8351666346E+00    0.4960733798E-01    0.1258862897E-03    0.9150412443E-01    0.5295136682E-02    0.1830082489E-01    0.5515289220E-07
         74.000    0.8331101635E+00    0.5030592001E-01    0.1255763139E-03    0.9264678017E-01    0.5282148091E-02    0.1852935603E-01    0.5584161273E-07
         75.000    0.8310587562E+00    0.5100278807E-01    0.1252671013E-03    0.9378662230E-01    0.5269185311E-02    0.1875732446E-01    0.5652863739E-07
         76.000    0.8290124002E+00    0.5169794560E-01    0.1249586500E-03    0.9492365773E-01    0.5256249041E-02    0.1898473155E-01    0.5721397035E-07
         77.000    0.8269710830E+00    0.5239139615E-01    0.1246509583E-03    0.9605789339E-01    0.5243339886E-02    0.1921157868E-01    0.5789761579E-07
         78.000    0.8249347923E+00    0.5308314334E-01    0.1243440243E-03    0.9718933617E-01    0.5230458364E-02    0.1943786723E-01    0.5857957785E-07
         79.000    0.8229035156E+00    0.5377319084E-01    0.1240378460E-03    0.9831799294E-01    0.5217604923E-02    0.1966359859E-01    0.5925986069E-07
         80.000    0.8208772406E+00    0.5446154239E-01    0.1237324216E-03    0.9944387056E-01    0.5204779942E-02    0.1988877411E-01    0.5993846843E-07
         81.000    0.8188559550E+00    0.5514820178E-01    0.1234277493E-03    0.1005669759E+00    0.5191983747E-02    0.2011339518E-01    0.6061540520E-07
         82.000    0.8168396466E+00    0.5583317282E-01    0.1231238272E-03    0.1016873157E+00    0.5179216612E-02    0.2033746315E-01    0.6129067512E-07
         83.000    0.8148283030E+00    0.5651645937E-01    0.1228206535E-03    0.1028048969E+00    0.5166478769E-02    0.2056097938E-01    0.6196428229E-07
         84.000    0.8128219120E+00    0.5719806531E-01    0.1225182263E-03    0.1039197262E+00    0.5153770411E-02    0.2078394524E-01    0.6263623080E-07
         85.000    0.8108204614E+00    0.5787799455E-01    0.1222165437E-03    0.1050318104E+00    0.5141091699E-02    0.2100636208E-01    0.6330652475E-07
         86.000    0.8088239391E+00    0.5855625101E-01    0.1219156041E-03    0.1061411563E+00    0.5128442762E-02    0.2122823126E-01    0.6397516819E-07
         87.000    0.8068323330E+00    0.5923283863E-01    0.1216154054E-03    0.1072477706E+00    0.5115823706E-02    0.2144955411E-01    0.6464216520E-07
         88.000    0.8048456308E+00    0.5990776136E-01    0.1213159459E-03    0.1083516600E+00    0.5103234615E-02    0.2167033199E-01    0.6530751984E-07
         89.000    0.8028638206E+00    0.6058102317E-01    0.1210172238E-03    0.1094528312E+00    0.5090675552E-02    0.2189056624E-01    0.6597123614E-07
         90.000    0.8008868904E+00    0.6125262802E-01    0.1207192373E-03    0.1105512910E+00    0.5078146562E-02    0.2211025819E-01    0.6663331814E-07
         91.000    0.7989148280E+00    0.6192257990E-01    0.1204219845E-03    0.1116470460E+00    0.5065647677E-02    0.2232940919E-01    0.6729376986E-07
         92.000    0.7969476215E+00    0.6259088277E-01    0.1201254636E-03    0.1127401028E+00    0.5053178916E-02    0.2254802056E-01    0.6795259532E-07
         93.000    0.7949852590E+00    0.6325754062E-01    0.1198296729E-03    0.1138304682E+00    0.5040740284E-02    0.2276609364E-01    0.6860979852E-07
         94.000    0.7930277285E+00    0.6392255743E-01    0.1195346105E-03    0.1149181487E+00    0.5028331779E-02    0.2298362974E-01    0.6926538346E-07
         95.000    0.7910750181E+00    0.6458593718E-01    0.1192402747E-03    0.1160031509E+00    0.5015953388E-02    0.2320063019E-01    0.6991935412E-07
         96.000    0.7891271160E+00    0.6524768384E-01    0.1189466636E-03    0.1170854816E+00    0.5003605092E-02    0.2341709631E-01    0.7057171448E-07
         97.000    0.7871840102E+00    0.6590780139E-01    0.1186537755E-03    0.1181651471E+00    0.4991286865E-02    0.2363302942E-01    0.7122246850E-07
         98.000    0.7852456891E+00    0.6656629379E-01    0.1183616086E-03    0.1192421541E+00    0.4978998673E-02    0.2384843082E-01    0.7187162013E-07
         99.000    0.7833121408E+00    0.6722316502E-01    0.1180701611E-03    0.1203165092E+00    0.4966740480E-02    0.2406330183E-01    0.7251917333E-07
        100.000    0.7813833536E+00    0.6787841902E-01    0.1177794313E-03    0.1213882188E+00    0.4954512244E-02    0.2427764376E-01    0.7316513203E-07
        101.000    0.7794593157E+00    0.6853205977E-01    0.1174894173E-03    0.1224572895E+00    0.4942313919E-02    0.2449145790E-01    0.7380950015E-07
        102.000    0.7775400155E+00    0.6918409119E-01    0.1172001175E-03    0.1235237277E+00    0.4930145456E-02    0.2470474555E-01    0.7445228161E-07
        103.000    0.7756254412E+00    0.6983451724E-01    0.1169115300E-03    0.1245875401E+00    0.4918006803E-02    0.2491750801E-01    0.7509348032E-07
        104.000    0.7737155813E+00    0.7048334185E-01    0.1166236531E-03    0.1256487329E+00    0.4905897906E-02    0.2512974659E-01    0.7573310018E-07
        105.000    0.7718104242E+00    0.7113056894E-01    0.1163364850E-03    0.1267073128E+00    0.4893818708E-02    0.2534146255E-01    0.7637114507E-07
        106.000    0.7699099582E+00    0.7177620244E-01    0.1160500241E-03    0.1277632860E+00    0.4881769150E-02    0.2555265720E-01    0.7700761887E-07
        107.000    0.7680141718E+00    0.7242024625E-01    0.1157642685E-03    0.1288166590E+00    0.4869749173E-02    0.2576333181E-01    0.7764252545E-07
        108.000    0.7661230535E+00    0.7306270429E-01    0.1154792166E-03    0.1298674383E+00    0.4857758714E-02    0.2597348767E-01    0.7827586867E-07
        109.000    0.7642365918E+00    0.7370358043E-01    0.1151948666E-03    0.1309156302E+00    0.4845797710E-02    0.2618312605E-01    0.7890765238E-07
        110.000    0.7623547752E+00    0.7434287858E-01    0.1149112167E-03    0.1319612411E+00    0.4833866098E-02    0.2639224823E-01    0.7953788042E-07
        111.000    0.7604775923E+00    0.7498060260E-01    0.1146282653E-03    0.1330042774E+00    0.4821963813E-02    0.2660085547E-01    0.8016655662E-07
        112.000    0.7586050317E+00    0.7561675638E-01    0.1143460106E-03    0.1340447453E+00    0.4810090788E-02    0.2680894906E-01    0.8079368479E-07
        113.000    0.7567370820E+00    0.7625134376E-01    0.1140644509E-03    0.1350826512E+00    0.4798246959E-02    0.2701653024E-01    0.8141926876E-07
        114.000    0.7548737318E+00    0.7688436860E-01    0.1137835845E-03    0.1361180014E+00    0.4786432257E-02    0.2722360029E-01    0.8204331233E-07
        115.000    0.7530149698E+00    0.7751583475E-01    0.1135034097E-03    0.1371508023E+00    0.4774646616E-02    0.2743016045E-01    0.8266581928E-07
        116.000    0.7511607848E+00    0.7814574603E-01    0.1132239248E-03    0.1381810600E+00    0.4762889968E-02    0.2763621200E-01    0.8328679340E-07
        117.000    0.7493111654E+00    0.7877410628E-01    0.1129451280E-03    0.1392087809E+00    0.4751162245E-02    0.2784175617E-01    0.8390623847E-07
        118.000    0.7474661004E+00    0.7940091930E-01    0.1126670178E-03    0.1402339711E+00    0.4739463378E-02    0.2804679423E-01    0.8452415824E-07
        119.000    0.7456255786E+00    0.8002618892E-01    0.1123895924E-03    0.1412566370E+00    0.4727793300E-02    0.2825132741E-01    0.8514055649E-07
        120.000    0.7437895888E+00    0.8064991892E-01    0.1121128501E-03    0.1422767848E+00    0.4716151941E-02    0.2845535695E-01    0.8575543695E-07
        121.000    0.7419581199E+00    0.8127211309E-01    0.1118367892E-03    0.1432944205E+00    0.4704539233E-02    0.2865888411E-01    0.8636880335E-07
        122.000    0.7401311607E+00    0.8189277521E-01    0.1115614081E-03    0.1443095505E+00    0.4692955108E-02    0.2886191011E-01    0.8698065944E-07
        123.000    0.7383087000E+00    0.8251190906E-01    0.1112867050E-03    0.1453221809E+00    0.4681399495E-02    0.2906443619E-01    0.8759100892E-07
        124.000    0.7364907269E+00    0.8312951840E-01    0.1110126784E-03    0.1463323179E+00    0.4669872327E-02    0.2926646358E-01    0.8819985551E-07
        125.000    0.7346772303E+00    0.8374560697E-01    0.1107393266E-03    0.1473399675E+00    0.4658373535E-02    0.2946799350E-01    0.8880720291E-07
        126.000    0.7328681992E+00    0.8436017853E-01    0.1104666478E-03    0.1483451360E+00    0.4646903049E-02    0.2966902719E-01    0.8941305481E-07
        127.000    0.7310636225E+00    0.8497323681E-01    0.1101946404E-03    0.1493478293E+00    0.4635460801E-02    0.2986956587E-01    0.9001741489E-07
        128.000    0.7292634893E+00    0.8558478552E-01    0.1099233029E-03    0.1503480537E+00    0.4624046723E-02    0.3006961075E-01    0.9062028682E-07
        129.000    0.7274677887E+00    0.8619482840E-01    0.1096526334E-03    0.1513458152E+00    0.4612660744E-02    0.3026916305E-01    0.9122167427E-07
        130.000    0.7256765097E+00    0.8680336914E-01    0.1093826305E-03    0.1523411199E+00    0.4601302798E-02    0.3046822398E-01    0.9182158090E-07
        131.000    0.7238896415E+00    0.8741041145E-01    0.1091132923E-03    0.1533339738E+00    0.4589972815E-02    0.3066679476E-01    0.9242001035E-07
        132.000    0.7221071731E+00    0.8801595901E-01    0.1088446174E-03    0.1543243829E+00    0.4578670728E-02    0.3086487658E-01    0.9301696626E-07
        133.000    0.7203290939E+00    0.8862001551E-01    0.1085766041E-03    0.1553123533E+00    0.4567396467E-02    0.3106247066E-01    0.9361245225E-07
        134.000    0.7185553928E+00    0.8922258461E-01    0.1083092507E-03    0.1562978910E+00    0.4556149964E-02    0.3125957819E-01    0.9420647195E-07
        135.000    0.7167860593E+00    0.8982366998E-01    0.1080425556E-03    0.1572810019E+00    0.4544931152E-02    0.3145620038E-01    0.9479902897E-07
        136.000    0.7150210824E+00    0.9042327527E-01    0.1077765172E-03    0.1582616921E+00    0.4533739963E-02    0.3165233841E-01    0.9539012690E-07
        137.000    0.7132604515E+00    0.9102140412E-01    0.1075111339E-03    0.1592399674E+00    0.4522576329E-02    0.3184799348E-01    0.9597976935E-07
        138.000    0.7115041560E+00    0.9161806017E-01    0.1072464040E-03    0.1602158339E+00    0.4511440182E-02    0.3204316679E-01    0.9656795989E-07
        139.000    0.7097521850E+00    0.9221324705E-01    0.1069823260E-03    0.1611892975E+00    0.4500331455E-02    0.3223785950E-01    0.9715470210E-07
        140.000    0.7080045280E+00    0.9280696838E-01    0.1067188983E-03    0.1621603641E+00    0.4489250080E-02    0.3243207282E-01    0.9773999955E-07
        141.000    0.7062611743E+00    0.9339922775E-01    0.1064561192E-03    0.1631290396E+00    0.4478195990E-02    0.3262580791E-01    0.9832385579E-07
        142.000    0.7045221134E+00    0.9399002878E-01    0.1061939872E-03    0.1640953298E+00    0.4467169119E-02    0.3281906597E-01    0.9890627437E-07
        143.000    0.7027873347E+00    0.9457937505E-01    0.1059325006E-03    0.1650592408E+00    0.4456169399E-02    0.3301184815E-01    0.9948725884E-07
        144.000    0.7010568275E+00    0.9516727015E-01    0.1056716579E-03    0.1660207782E+00    0.4445196763E-02    0.3320415564E-01    0.1000668127E-06
        145.000    0.6993305815E+00    0.9575371764E-01    0.1054114575E-03    0.1669799480E+00    0.4434251145E-02    0.3339598960E-01    0.1006449395E-06
        146.000    0.6976085861E+00    0.9633872110E-01    0.1051518978E-03    0.1679367560E+00    0.4423332478E-02    0.3358735119E-01    0.1012216428E-06
        147.000    0.6958908309E+00    0.9692228407E-01    0.1048929772E-03    0.1688912080E+00    0.4412440697E-02    0.3377824159E-01    0.1017969260E-06
        148.000    0.6941773054E+00    0.9750441011E-01    0.1046346942E-03    0.1698433097E+00    0.4401575734E-02    0.3396866195E-01    0.1023707927E-06
        149.000    0.6924679992E+00    0.9808510276E-01    0.1043770471E-03    0.1707930671E+00    0.4390737525E-02    0.3415861343E-01    0.1029432463E-06
        150.000    0.6907629018E+00    0.9866436553E-01    0.1041200345E-03    0.1717404859E+00    0.4379926002E-02    0.3434809718E-01    0.1035142904E-06
        151.000    0.6890620031E+00    0.9924220196E-01    0.1038636547E-03    0.1726855718E+00    0.4369141101E-02    0.3453711436E-01    0.1040839283E-06
        152.000    0.6873652925E+00    0.9981861556E-01    0.1036079062E-03    0.1736283305E+00    0.4358382756E-02    0.3472566611E-01    0.1046521636E-06
        153.000    0.6856727598E+00    0.1003936098E+00    0.1033527875E-03    0.1745687679E+00    0.4347650902E-02    0.3491375358E-01    0.1052189997E-06
        154.000    0.6839843947E+00    0.1009671883E+00    0.1030982969E-03    0.1755068895E+00    0.4336945473E-02    0.3510137791E-01    0.1057844400E-06
        155.000    0.6823001870E+00    0.1015393543E+00    0.1028444330E-03    0.1764427012E+00    0.4326266404E-02    0.3528854025E-01    0.1063484880E-06
