234	2.49908803763e-08
235	2.492934418e-08
236	2.48679595071e-08
237	2.48067259845e-08
238	2.47456432401e-08
239	2.46847109025e-08
240	2.46239286014e-08
241	2.45632959673e-08
242	2.45028126318e-08
243	2.44424782272e-08
244	2.43822923868e-08
245	2.43222547448e-08
246	2.42623649362e-08
247	2.4202622597e-08
248	2.41430273642e-08
249	2.40835788754e-08
250	2.40242767694e-08
251	2.39651206857e-08
252	2.39061102648e-08
253	2.38472451479e-08
254	2.37885249774e-08
255	2.37299493962e-08
256	2.36715180483e-08
257	2.36132305787e-08
258	2.3555086633e-08
259	2.34970858578e-08
260	2.34392279006e-08
261	2.33815124096e-08
262	2.33239390343e-08
263	2.32665074244e-08
264	2.32092172311e-08
265	2.31520681061e-08
266	2.3095059702e-08
267	2.30381916723e-08
268	2.29814636714e-08
269	2.29248753544e-08
270	2.28684263775e-08
271	2.28121163975e-08
272	2.27559450721e-08
273	2.269991206e-08
274	2.26440170205e-08
275	2.2588259614e-08
276	2.25326395016e-08
277	2.2477156345e-08
278	2.24218098073e-08
279	2.23665995518e-08
280	2.23115252431e-08
281	2.22565865464e-08
282	2.22017831278e-08
283	2.21471146542e-08
284	2.20925807933e-08
285	2.20381812136e-08
286	2.19839155845e-08
287	2.19297835762e-08
288	2.18757848596e-08
289	2.18219191065e-08
290	2.17681859896e-08
291	2.17145851822e-08
292	2.16611163585e-08
293	2.16077791936e-08
294	2.15545733632e-08
295	2.1501498544e-08
296	2.14485544134e-08
297	2.13957406495e-08
298	2.13430569314e-08
299	2.12905029389e-08
300	2.12380783525e-08
301	2.11857828535e-08
302	2.11336161242e-08
303	2.10815778474e-08
304	2.10296677069e-08
305	2.09778853871e-08
306	2.09262305732e-08
307	2.08747029514e-08
308	2.08233022085e-08
309	2.0772028032e-08
310	2.07208801102e-08
311	2.06698581323e-08
312	2.06189617882e-08
313	2.05681907685e-08
314	2.05175447646e-08
315	2.04670234687e-08
316	2.04166265737e-08
317	2.03663537733e-08
318	2.0316204762e-08
319	2.02661792349e-08
320	2.02162768879e-08
321	2.01664974178e-08
322	2.0116840522e-08
323	2.00673058986e-08
324	2.00178932466e-08
325	1.99686022657e-08
326	1.99194326562e-08
327	1.98703841193e-08
328	1.98214563569e-08
329	1.97726490715e-08
330	1.97239619666e-08
331	1.96753947462e-08
332	1.96269471151e-08
333	1.95786187789e-08
334	1.95304094437e-08
335	1.94823188166e-08
336	1.94343466053e-08
337	1.93864925181e-08
338	1.93387562643e-08
339	1.92911375536e-08
340	1.92436360967e-08
341	1.91962516048e-08
342	1.914898379e-08
343	1.91018323648e-08
344	1.90547970428e-08
345	1.9007877538e-08
346	1.89610735653e-08
347	1.89143848402e-08
